StudentID,TextLevel-01-SOY,TextLevel-01-MOY,TextLevel-01-EOY,TextLevel-02-SOY,TextLevel-02-MOY,TextLevel-02-EOY,WritingVocab-01-SOY,HRSIW-01-SOY,Counting-01,Counting-02,Place Value-01,Place Value-02,Addition and Subtraction-01,Addition and Subtraction-02,Multiplication and Division-01,Multiplication and Division-02,Year_02,At_Risk_Numeracy
147654776,11,14,20,11,14,20,27,33,1,3,1,1,1,3,1,2,2020,False
900936280,18,25,26,18,25,26,36,31,2,4,1,2,1,2,2,2,2017,False
872579906,7,13,16,7,13,16,17,31,0,3,0,2,1,1,0,2,2020,True
699261107,2,17,17,2,17,17,12,22,1,2,2,2,2,5,1,2,2020,True
299537267,4,10,9,4,10,9,8,10,1,1,0,1,0,2,1,1,2018,True
103165812,12,14,21,12,14,21,25,32,2,3,1,2,2,2,2,2,2018,False
709529086,7,15,22,7,15,22,10,29,2,2,1,1,1,2,1,2,2017,False
876389173,6,17,19,6,17,19,37,31,1,3,1,1,1,2,0,1,2017,False
832218897,6,12,18,6,12,18,25,29,3,3,2,1,2,2,2,2,2017,False
954403084,7,5,17,7,5,17,13,31,2,3,1,2,1,2,1,2,2021,True
391775419,13,28,27,13,28,27,44,39,3,4,1,2,1,2,1,2,2020,False
360066732,0,5,4,0,5,4,2,3,0,2,0,1,0,0,0,1,2017,True
360763162,11,13,10,11,13,10,10,28,2,2,1,1,2,2,0,2,2017,True
695567340,6,9,19,6,9,19,22,30,2,2,1,2,1,2,2,1,2020,False
835426999,4,13,20,4,13,20,23,30,2,2,1,1,1,2,0,1,2020,False
746498521,1,4,14,1,4,14,18,33,0,2,1,2,1,2,1,1,2021,False
821085766,12,12,25,12,12,25,16,34,0,2,0,1,0,3,1,2,2020,True
515151303,16,20,23,16,20,23,29,29,4,4,2,2,4,3,2,3,2016,False
154520516,10,15,19,10,15,19,39,27,2,2,1,2,1,2,2,2,2016,False
656387143,10,17,23,10,17,23,16,4,0,2,0,2,0,2,0,2,2017,True
194681400,8,14,21,8,14,21,10,38,0,2,1,1,0,2,0,2,2020,False
125680296,16,13,20,16,13,20,19,33,1,2,1,1,1,2,1,2,2017,False
308424945,9,15,22,9,15,22,9,41,1,3,1,2,0,2,0,2,2020,False
272284661,6,18,23,6,18,23,7,24,2,2,1,1,1,2,2,2,2020,False
804720073,5,10,15,5,10,15,26,35,1,3,1,2,0,2,1,2,2018,False
989167716,25,31,29,25,31,29,18,46,4,5,1,2,1,4,2,2,2020,False
521751541,7,10,17,7,10,17,23,29,1,3,0,2,0,2,0,2,2021,True
100896352,5,10,19,5,10,19,10,19,1,3,0,2,0,2,0,2,2016,False
310344351,10,7,20,10,7,20,9,27,2,1,1,1,0,1,0,1,2020,False
583743934,8,14,22,8,14,22,29,25,2,5,1,2,1,4,2,4,2020,False
456662072,9,18,22,9,18,22,17,33,2,3,1,2,2,2,2,1,2018,False
914615364,3,9,21,3,9,21,10,26,2,2,1,1,1,2,1,2,2018,False
122722140,14,27,27,14,27,27,29,47,2,3,2,2,2,3,1,3,2020,False
399604990,7,13,21,7,13,21,34,33,2,3,1,1,3,2,2,2,2016,False
763912914,7,15,16,7,15,16,12,28,1,2,0,1,1,2,0,2,2018,False
828643320,21,20,28,21,20,28,4,19,0,2,1,1,0,1,0,1,2018,True
989442197,11,15,20,11,15,20,23,30,2,5,2,2,1,4,2,2,2018,False
184078265,11,15,23,11,15,23,35,32,2,3,1,1,1,2,1,2,2017,False
777325256,7,9,20,7,9,20,13,30,0,2,0,2,0,2,1,2,2018,True
458454237,12,17,21,12,17,21,10,23,1,3,1,1,0,2,2,2,2016,False
701377794,8,14,20,8,14,20,15,27,2,2,1,1,1,0,1,1,2016,True
825076397,12,14,22,12,14,22,12,24,2,4,1,2,2,3,2,2,2020,False
931394541,9,15,18,9,15,18,11,22,1,2,1,1,1,1,0,1,2017,True
429840231,1,5,14,1,5,14,1,3,2,1,0,1,0,1,1,2,2016,True
665022547,8,17,19,8,17,19,17,29,1,2,1,2,1,2,1,2,2020,False
740565823,17,19,27,17,19,27,16,43,0,4,1,2,1,4,0,2,2020,False
871011401,10,14,21,10,14,21,15,29,1,3,1,2,1,3,0,1,2018,False
937107848,11,19,26,11,19,26,15,41,2,2,1,1,1,1,0,2,2020,False
349790879,8,18,19,8,18,19,45,28,2,2,1,2,2,4,2,2,2017,False
941842032,6,9,18,6,9,18,14,26,2,2,1,1,2,1,0,0,2017,True
586422658,11,21,22,11,21,22,25,36,1,3,1,2,1,2,1,2,2016,False
927754356,5,7,9,5,7,9,12,17,1,2,1,1,0,2,0,2,2021,True
776145247,9,12,16,9,12,16,28,34,2,4,1,2,0,4,2,2,2017,False
820400997,9,12,17,9,12,17,7,11,2,2,1,2,1,0,2,1,2020,False
533212367,26,28,31,26,28,31,48,36,4,5,2,3,4,2,2,3,2016,False
130605447,13,17,24,13,17,24,14,13,2,4,1,2,1,5,1,2,2020,False
500446701,9,18,21,9,18,21,23,28,2,2,2,2,0,2,2,2,2018,False
524357902,6,9,18,6,9,18,11,34,2,2,1,1,0,1,0,1,2017,True
245306725,10,14,20,10,14,20,16,32,2,4,1,2,2,3,2,1,2017,False
413420409,7,13,22,7,13,22,12,31,1,2,1,2,0,2,1,1,2017,False
430195337,0,11,16,0,11,16,5,24,0,2,0,1,0,2,0,0,2017,True
805791334,17,22,28,17,22,28,28,40,4,3,2,2,3,2,1,2,2020,False
362144914,12,13,21,12,13,21,12,14,2,2,1,1,1,2,1,2,2020,False
560512591,9,13,20,9,13,20,22,36,2,2,1,1,1,2,1,2,2020,True
939740972,11,16,23,11,16,23,18,42,1,4,1,2,1,4,0,2,2021,False
744677356,10,10,18,10,10,18,14,35,2,2,1,1,2,2,0,2,2020,False
643780301,7,8,17,7,8,17,17,33,2,4,0,1,1,2,0,2,2021,True
832879048,10,16,21,10,16,21,47,27,2,3,1,2,2,2,2,2,2021,False
924885310,27,26,29,27,26,29,46,41,2,1,1,1,1,1,2,1,2016,False
908008306,10,14,21,10,14,21,35,36,2,3,1,2,1,4,1,2,2017,True
125562674,2,8,7,2,8,7,3,22,2,3,1,2,2,2,2,2,2020,False
809963698,16,14,20,16,14,20,31,30,4,4,1,2,2,3,2,3,2018,False
848141168,16,19,23,16,19,23,22,37,2,3,2,1,1,1,2,1,2016,False
300705147,12,24,27,12,24,27,16,24,1,2,1,2,1,2,2,2,2018,False
892688515,3,14,20,3,14,20,15,27,2,2,1,1,1,2,2,3,2018,True
634222505,12,14,17,12,14,17,38,44,2,3,1,2,2,1,0,1,2020,True
166663903,9,12,24,9,12,24,20,29,1,2,1,1,2,1,2,1,2021,True
294507688,7,11,20,7,11,20,24,22,1,3,1,1,1,1,0,1,2016,False
134991973,17,31,25,17,31,25,36,41,2,4,1,2,1,2,1,2,2017,False
853362145,19,20,25,19,20,25,52,34,4,4,3,3,2,4,2,2,2016,False
357991822,10,15,21,10,15,21,24,35,2,3,1,1,1,1,0,2,2016,True
162245234,13,18,24,13,18,24,21,26,2,3,1,2,1,2,2,2,2020,False
934644340,9,12,22,9,12,22,23,35,1,1,1,1,1,1,1,2,2018,False
877282213,4,10,17,4,10,17,10,24,1,5,1,1,0,4,1,2,2017,False
545805407,22,22,24,22,22,24,11,43,2,1,1,2,2,2,2,2,2020,False
790206507,5,10,17,5,10,17,12,8,1,3,1,2,1,2,2,2,2021,False
488442114,1,10,15,1,10,15,5,5,1,3,1,1,0,2,0,2,2018,True
102943025,11,15,20,11,15,20,23,24,2,2,1,1,1,2,1,2,2017,True
578842256,7,12,21,7,12,21,13,21,0,2,1,2,1,3,0,2,2017,False
175632843,3,15,23,3,15,23,30,35,0,2,0,2,0,3,0,2,2020,True
140362411,9,11,18,9,11,18,21,19,2,2,1,1,1,1,0,2,2017,True
220657757,9,11,17,9,11,17,18,37,4,5,2,2,4,3,2,2,2018,False
528817803,17,18,18,17,18,18,41,46,2,2,1,1,1,3,1,2,2021,False
604820919,12,13,19,12,13,19,17,25,2,4,1,2,1,2,2,2,2021,False
586447471,4,15,17,4,15,17,12,35,2,3,1,2,1,3,1,2,2017,False
745767594,13,18,24,13,18,24,21,28,1,1,1,1,1,2,1,2,2018,False
248057572,13,19,25,13,19,25,20,30,2,1,1,1,2,0,2,1,2016,False
887123753,12,15,19,12,15,19,12,26,2,1,1,1,2,2,0,2,2020,False
144435263,13,16,19,13,16,19,28,40,2,2,1,2,0,3,0,2,2020,True
196940834,13,16,24,13,16,24,28,43,3,4,2,1,3,4,2,2,2020,False
648705188,16,15,23,16,15,23,65,51,2,3,2,2,2,2,1,2,2021,False
617402076,13,24,28,13,24,28,6,33,1,3,1,3,0,2,0,3,2021,True
162478248,8,9,16,8,9,16,15,10,2,2,1,2,2,3,1,0,2018,False
462972351,24,29,31,24,29,31,46,43,3,4,1,2,2,2,1,2,2020,False
749640055,8,11,20,8,11,20,24,31,3,3,2,2,1,2,1,2,2017,True
940899544,11,15,18,11,15,18,32,34,2,3,2,2,1,3,1,2,2018,False
553682108,9,14,18,9,14,18,12,27,1,3,1,1,0,2,1,2,2020,True
433954940,10,14,18,10,14,18,5,29,1,1,1,1,1,2,2,1,2018,False
429927800,9,12,17,9,12,17,23,35,2,2,1,2,2,2,2,2,2018,False
467000852,10,12,19,10,12,19,22,38,3,5,1,2,2,2,2,1,2020,False
187309986,13,17,30,13,17,30,24,30,2,4,1,2,1,2,2,2,2017,False
476379479,3,13,17,3,13,17,4,9,1,1,0,1,1,2,0,2,2018,False
933403847,12,17,30,12,17,30,20,53,2,4,2,1,2,1,2,2,2020,False
353021960,8,9,28,8,9,28,14,20,1,2,1,2,1,2,0,3,2020,False
504700706,6,13,18,6,13,18,10,40,3,3,2,2,2,3,0,2,2020,True
667467708,8,15,23,8,15,23,52,47,2,4,1,2,2,4,2,2,2021,False
946725317,16,20,25,16,20,25,36,37,3,3,1,2,2,2,1,2,2018,False
857523011,1,9,17,1,9,17,7,18,2,3,1,2,0,1,0,2,2021,False
559004149,7,11,12,7,11,12,12,23,1,3,1,1,1,1,1,2,2018,True
980182206,31,26,28,31,26,28,54,33,2,2,2,2,3,2,2,3,2018,False
413249428,12,12,19,12,12,19,27,31,2,3,1,1,2,1,1,2,2020,False
883104353,12,10,21,12,10,21,11,33,2,4,1,2,0,2,2,2,2018,False
882522190,20,20,26,20,20,26,31,42,4,4,2,5,2,5,1,3,2021,False
751685329,13,16,24,13,16,24,27,32,3,4,2,2,4,3,2,3,2017,False
466440945,15,11,19,15,11,19,23,40,2,3,1,2,1,2,0,2,2018,False
501183660,16,17,25,16,17,25,36,35,2,4,1,2,2,2,2,2,2018,False
262140819,4,10,18,4,10,18,7,14,2,4,1,2,2,3,1,2,2021,False
914811517,31,30,28,31,30,28,24,44,2,4,2,3,2,5,2,2,2020,False
560202769,11,14,20,11,14,20,37,42,2,4,2,2,1,1,2,2,2021,False
481794244,9,12,19,9,12,19,19,47,2,4,1,2,3,3,2,2,2021,False
741117295,3,12,16,3,12,16,7,17,1,2,1,2,0,0,1,0,2018,True
344525728,29,27,28,29,27,28,40,40,4,4,2,3,2,4,1,4,2018,False
518688853,4,10,16,4,10,16,15,25,1,3,1,1,0,1,0,1,2016,True
814603092,8,13,17,8,13,17,31,39,3,2,1,1,2,2,2,2,2020,False
784216303,8,14,20,8,14,20,17,16,1,2,1,1,0,2,0,2,2018,True
726657939,11,11,17,11,11,17,19,31,2,5,1,1,0,2,0,2,2021,True
871532169,15,17,22,15,17,22,46,37,2,2,1,1,2,2,2,2,2020,False
166840215,1,12,12,1,12,12,4,7,1,2,0,1,1,1,0,1,2018,True
619487787,16,18,29,16,18,29,31,52,3,4,2,2,2,5,2,2,2020,False
638089653,11,16,23,11,16,23,30,30,3,5,2,4,2,5,3,2,2020,False
172749102,8,7,20,8,7,20,21,26,1,2,0,2,0,1,0,0,2018,True
245446100,10,19,16,10,19,16,11,31,1,4,1,2,2,2,2,1,2018,False
773524380,13,17,17,13,17,17,9,31,3,3,2,2,2,2,2,2,2017,False
129273789,15,15,20,15,15,20,20,30,4,5,1,2,2,3,2,2,2018,False
897217790,5,9,13,5,9,13,7,24,1,2,0,1,0,1,0,0,2018,True
775829053,14,18,20,14,18,20,19,20,2,4,1,2,1,1,1,2,2020,False
830544816,12,14,17,12,14,17,36,29,2,2,2,2,0,1,1,2,2020,True
357520609,18,19,24,18,19,24,32,26,2,4,2,2,2,4,1,2,2017,False
635564713,4,15,23,4,15,23,12,27,0,2,1,1,1,2,0,2,2016,True
815407312,15,25,27,15,25,27,13,40,3,3,0,2,1,4,1,2,2021,False
443687539,9,10,21,9,10,21,31,24,2,2,1,1,2,1,0,2,2021,True
227785615,8,18,23,8,18,23,33,30,2,4,0,3,0,2,0,2,2016,False
154612129,0,15,21,0,15,21,25,29,1,2,1,2,2,2,0,2,2021,False
279361360,6,12,17,6,12,17,8,31,1,2,1,2,1,1,2,2,2018,False
340308166,10,15,19,10,15,19,23,30,3,5,2,2,2,3,2,2,2018,False
596187732,7,12,17,7,12,17,34,32,3,4,1,1,0,3,1,2,2016,False
734416892,15,13,18,15,13,18,28,33,3,3,1,2,3,4,1,1,2020,False
330287957,6,11,17,6,11,17,12,15,0,3,1,2,0,2,0,2,2020,True
413436679,4,9,19,4,9,19,14,24,1,2,0,2,1,2,1,2,2017,False
312954648,7,13,18,7,13,18,23,35,2,3,1,2,2,2,2,2,2018,False
430570890,7,17,28,7,17,28,21,28,3,3,1,1,1,2,2,2,2021,False
780127987,8,10,18,8,10,18,29,32,1,3,1,1,2,2,0,1,2021,False
496082774,12,18,21,12,18,21,35,33,2,4,2,2,3,4,2,4,2017,False
727816923,11,14,18,11,14,18,8,39,3,2,1,1,2,2,2,2,2018,False
938963204,16,21,27,16,21,27,37,32,4,5,2,4,3,4,2,2,2016,False
481416371,2,7,10,2,7,10,3,10,1,1,0,1,0,0,0,0,2017,True
643271449,11,13,22,11,13,22,33,27,1,4,1,3,2,4,2,2,2018,False
418778194,4,10,18,4,10,18,10,36,1,2,0,1,1,2,1,2,2017,False
580034900,10,14,21,10,14,21,30,38,3,4,1,2,1,2,2,2,2018,False
793224287,14,16,22,14,16,22,15,31,2,5,1,2,1,4,2,2,2018,False
261085637,9,18,22,9,18,22,35,34,1,2,1,1,1,2,1,2,2020,True
383951814,2,12,14,2,12,14,0,1,2,2,0,1,1,2,1,1,2020,False
857389612,13,17,22,13,17,22,22,32,3,3,1,1,2,2,1,0,2018,False
967727534,7,14,20,7,14,20,25,25,2,3,1,2,0,2,1,3,2020,False
791333007,26,27,28,26,27,28,58,45,3,4,1,2,2,4,1,3,2020,False
206104103,11,12,19,11,12,19,23,34,1,2,1,2,1,3,2,2,2017,False
704878658,4,4,13,4,4,13,9,13,1,1,0,1,1,0,0,2,2017,True
510042625,10,11,18,10,11,18,15,33,1,1,1,2,0,2,0,2,2020,False
404685777,9,8,21,9,8,21,24,30,2,3,1,1,2,2,1,2,2016,False
495551422,15,20,21,15,20,21,33,33,2,3,1,3,2,2,0,3,2016,False
957152833,14,16,22,14,16,22,38,40,2,4,1,2,1,2,2,2,2021,False
825097684,12,8,20,12,8,20,17,19,1,3,1,1,1,2,1,3,2021,False
103806895,19,24,24,19,24,24,43,50,3,4,1,2,1,1,2,2,2020,False
736601860,25,26,31,25,26,31,27,37,4,4,2,4,2,5,2,2,2017,False
726096347,2,15,17,2,15,17,17,33,2,2,1,1,2,3,2,2,2020,False
870157093,6,7,14,6,7,14,22,34,2,2,1,1,1,2,2,2,2017,False
640580325,31,31,31,31,31,31,37,46,3,4,1,2,3,4,1,3,2020,False
846937595,5,8,17,5,8,17,6,28,0,3,0,1,0,1,0,2,2020,True
207931854,20,22,24,20,22,24,32,47,1,2,1,1,1,4,2,2,2020,False
426487626,8,14,20,8,14,20,27,43,1,4,1,3,1,5,0,2,2020,True
698230105,21,28,31,21,28,31,45,36,2,3,2,2,4,4,2,2,2017,False
167482099,10,13,21,10,13,21,25,35,2,2,0,2,1,2,1,2,2018,True
165351150,2,7,18,2,7,18,13,37,1,2,1,1,2,2,1,2,2021,False
700870651,7,15,14,7,15,14,7,34,2,3,1,2,2,2,1,2,2020,False
103382128,10,14,21,10,14,21,27,41,2,2,1,1,1,3,2,2,2020,False
486515078,5,4,17,5,4,17,14,33,2,2,1,1,0,2,1,1,2020,True
299770194,6,10,22,6,10,22,9,22,2,2,1,2,1,1,1,1,2018,True
645729131,5,11,22,5,11,22,18,31,2,3,0,1,2,0,2,0,2021,False
611295250,20,27,30,20,27,30,22,33,1,4,1,2,2,3,0,0,2020,False
753827028,14,15,18,14,15,18,35,42,1,3,1,2,1,3,0,2,2021,False
237737756,16,21,22,16,21,22,19,33,3,3,1,2,1,3,1,2,2018,False
629685741,20,21,29,20,21,29,48,30,3,3,1,2,3,3,2,3,2020,False
770978255,9,14,19,9,14,19,40,41,2,2,1,1,0,1,2,0,2018,True
612397180,9,13,23,9,13,23,27,47,2,2,2,1,2,3,1,3,2021,False
577805415,15,19,22,15,19,22,34,31,1,3,1,1,1,2,2,2,2018,False
290540506,13,17,18,13,17,18,25,32,3,5,1,2,2,5,2,2,2018,False
135446893,12,14,24,12,14,24,39,45,3,3,1,2,1,2,2,2,2021,False
934917991,7,13,22,7,13,22,13,23,1,2,1,1,0,2,2,0,2017,False
812941982,14,18,24,14,18,24,35,36,2,5,1,2,1,2,2,2,2016,False
733833504,13,12,22,13,12,22,34,40,3,3,1,1,1,2,0,1,2021,False
373081294,12,15,21,12,15,21,21,28,2,3,1,1,1,3,2,2,2018,True
648704219,7,13,20,7,13,20,20,37,1,4,1,2,1,2,0,2,2018,False
869682828,8,11,20,8,11,20,21,34,1,3,1,2,1,2,2,2,2020,True
786283952,7,13,19,7,13,19,10,21,1,3,1,2,1,2,2,2,2020,False
900685770,11,20,21,11,20,21,30,44,4,5,2,2,2,5,2,3,2021,False
868658640,12,14,28,12,14,28,20,45,2,4,1,1,1,2,1,3,2021,False
105044020,11,12,20,11,12,20,50,31,2,5,2,3,1,4,2,3,2017,False
935271816,7,13,18,7,13,18,12,27,1,2,1,1,2,3,0,2,2017,False
901234711,3,10,18,3,10,18,16,28,1,2,1,2,1,2,0,2,2018,True
949842728,14,24,28,14,24,28,34,45,4,4,2,2,2,5,2,2,2021,False
636321037,14,14,18,14,14,18,10,25,2,2,1,1,2,2,2,2,2018,False
237379326,14,17,26,14,17,26,31,24,3,4,1,3,4,5,0,4,2018,False
937610254,5,5,19,5,5,19,37,32,1,2,1,1,2,2,1,1,2017,True
940391210,7,15,17,7,15,17,7,29,1,4,1,2,0,2,0,2,2018,False
547995662,14,24,31,14,24,31,20,33,2,2,1,2,1,1,0,1,2020,False
330443683,9,8,24,9,8,24,10,33,1,2,1,2,1,4,1,2,2020,False
253759507,9,12,14,9,12,14,17,31,2,2,1,2,2,3,0,2,2018,False
192942955,19,28,28,19,28,28,30,37,1,4,1,2,1,2,2,2,2018,False
916785357,5,11,17,5,11,17,21,22,1,2,1,1,2,1,0,2,2020,True
433016993,5,10,18,5,10,18,11,7,1,5,0,2,2,4,2,2,2020,False
448307492,19,26,30,19,26,30,31,35,3,4,3,2,1,1,0,2,2020,False
276845618,13,19,28,13,19,28,44,36,2,3,1,2,1,2,2,2,2017,False
878054570,8,10,17,8,10,17,3,24,1,1,1,1,0,1,2,2,2018,True
303154279,9,17,22,9,17,22,24,28,2,1,0,0,2,2,0,0,2018,False
733052129,8,11,17,8,11,17,37,28,2,2,2,1,2,3,2,2,2018,False
668520113,14,13,23,14,13,23,14,36,2,3,1,2,3,2,1,2,2016,False
587209643,10,11,22,10,11,22,25,43,1,3,1,2,1,3,0,2,2021,True
956688964,11,13,20,11,13,20,13,27,3,4,1,2,2,3,2,2,2017,False
893597307,7,17,16,7,17,16,14,15,2,3,2,2,4,4,2,2,2020,False
264891540,8,17,20,8,17,20,17,33,2,2,1,1,2,1,2,2,2018,False
190975557,3,13,15,3,13,15,5,25,1,2,1,2,2,2,1,2,2017,True
974446493,8,13,19,8,13,19,22,33,0,4,1,2,0,2,2,2,2016,False
488076463,18,21,20,18,21,20,27,35,2,3,1,2,1,2,2,2,2018,False
850514707,12,19,25,12,19,25,17,38,3,4,2,1,2,1,2,2,2018,False
269782853,6,16,15,6,16,15,7,11,2,2,1,1,1,2,2,2,2017,False
622511300,15,12,25,15,12,25,20,30,4,4,1,2,1,2,1,2,2020,False
829013411,7,10,21,7,10,21,20,31,4,3,1,2,2,2,1,2,2018,False
362597037,6,12,17,6,12,17,18,19,1,2,1,1,1,1,2,2,2020,False
613291735,4,7,8,4,7,8,2,12,0,2,0,1,0,3,0,2,2018,False
936305573,17,18,23,17,18,23,15,32,1,3,1,2,1,0,1,2,2020,False
553018149,22,23,28,22,23,28,31,42,3,3,2,2,2,2,2,2,2020,False
526002995,11,13,21,11,13,21,19,23,2,5,1,2,2,4,0,2,2020,False
146266135,7,11,17,7,11,17,6,19,2,3,1,2,1,2,1,2,2020,False
171208831,14,15,23,14,15,23,22,32,2,2,1,1,1,1,0,2,2021,True
493032338,13,10,19,13,10,19,30,42,2,3,1,1,2,3,2,2,2021,True
768328482,19,31,30,19,31,30,46,41,2,3,2,2,2,1,2,2,2017,False
953090684,3,13,17,3,13,17,6,19,2,3,1,2,1,2,1,2,2018,False
676986644,10,12,19,10,12,19,14,35,3,2,2,2,3,2,0,2,2018,False
755442403,15,16,22,15,16,22,28,39,2,3,1,2,1,2,1,2,2020,False
218462318,19,29,30,19,29,30,35,30,2,2,1,2,2,3,2,2,2017,False
391883576,3,11,21,3,11,21,11,23,0,5,1,3,0,5,0,4,2017,False
498882919,18,20,24,18,20,24,71,36,3,5,2,2,2,4,2,2,2020,False
689395800,3,9,15,3,9,15,8,31,2,1,1,1,1,2,1,0,2020,False
478306509,1,7,17,1,7,17,2,9,1,2,0,1,1,2,1,1,2016,False
605947221,7,11,19,7,11,19,28,21,1,2,0,2,0,1,0,2,2018,True
386600174,12,12,24,12,12,24,26,35,1,2,1,0,1,2,2,2,2018,False
467385408,9,12,19,9,12,19,18,43,2,3,2,2,2,2,2,2,2021,True
505866605,22,27,24,22,27,24,30,47,4,5,1,4,3,5,2,3,2020,False
950514519,1,15,15,1,15,15,7,18,2,1,1,2,0,1,0,2,2020,False
466903815,18,20,21,18,20,21,41,36,2,3,1,2,1,2,0,0,2018,False
267405936,11,14,20,11,14,20,13,36,2,2,1,1,0,1,0,0,2017,True
512821110,6,10,19,6,10,19,8,23,1,2,0,1,1,0,2,1,2018,True
799731352,16,20,26,16,20,26,37,42,1,3,0,2,0,2,0,2,2018,True
320384072,8,15,18,8,15,18,14,19,2,4,1,2,2,2,1,2,2020,False
229718725,6,10,12,6,10,12,10,27,0,3,0,2,0,2,0,2,2017,True
605904141,3,8,9,3,8,9,5,13,1,2,0,1,0,1,0,1,2020,True
637025689,7,14,17,7,14,17,6,34,0,3,1,1,1,2,0,2,2018,False
666635604,11,15,24,11,15,24,34,42,1,2,1,1,0,2,0,2,2017,True
876608656,10,12,22,10,12,22,31,28,2,2,1,1,1,2,2,2,2016,True
876298234,21,24,29,21,24,29,59,49,3,2,1,2,2,4,3,4,2020,False
359680681,10,15,22,10,15,22,51,41,1,2,1,2,0,1,0,0,2016,True
697613304,4,12,16,4,12,16,13,25,2,2,1,1,2,3,2,2,2017,False
540854184,14,10,17,14,10,17,15,27,3,4,1,1,2,1,2,2,2017,False
415557142,6,15,19,6,15,19,8,33,2,2,1,1,1,1,2,2,2018,True
275866555,9,13,18,9,13,18,17,35,1,2,0,1,1,2,1,1,2021,False
127032034,6,11,20,6,11,20,10,28,0,2,1,2,0,2,0,1,2016,True
366754730,9,15,26,9,15,26,28,9,1,2,1,1,1,1,1,1,2020,True
467377863,11,18,22,11,18,22,21,39,2,4,2,2,1,2,2,2,2020,False
179659320,15,19,24,15,19,24,54,40,2,3,1,2,3,2,2,2,2016,False
450196258,10,14,16,10,14,16,21,43,0,3,1,3,0,3,0,2,2020,False
282060186,3,12,14,3,12,14,7,10,0,1,0,1,0,1,0,2,2017,True
339010781,15,16,23,15,16,23,24,36,2,3,1,2,2,2,2,2,2017,False
984474993,1,12,16,1,12,16,5,16,2,1,1,0,1,1,2,1,2018,True
861554208,11,11,17,11,11,17,25,36,1,3,2,2,2,2,2,2,2020,False
234438870,17,15,19,17,15,19,26,46,2,3,1,2,1,4,2,2,2021,False
331749169,5,11,16,5,11,16,20,26,2,3,0,2,2,2,0,2,2018,True
233433851,2,16,23,2,16,23,17,23,0,2,1,2,0,2,1,2,2017,False
807254044,14,21,22,14,21,22,14,33,2,2,1,2,2,2,1,1,2017,False
132678084,4,10,23,4,10,23,15,35,2,2,1,1,0,3,2,2,2021,False
458469479,7,14,23,7,14,23,24,33,3,2,0,1,1,1,0,1,2020,False
308969376,7,11,20,7,11,20,10,11,3,4,2,2,4,4,2,2,2021,False
129905020,10,12,22,10,12,22,13,16,2,2,1,1,1,2,0,1,2020,False
178406550,5,14,19,5,14,19,8,33,2,1,1,1,0,1,0,1,2016,True
541846580,11,13,18,11,13,18,16,43,2,4,1,2,1,2,0,2,2020,False
151891573,7,16,18,7,16,18,30,33,2,2,1,1,1,1,2,1,2020,True
649265767,18,23,25,18,23,25,24,38,2,4,1,3,2,2,0,1,2020,False
555334421,14,16,22,14,16,22,34,40,2,4,1,2,1,3,2,2,2020,False
272268824,7,9,20,7,9,20,14,23,1,2,1,2,2,4,2,2,2020,False
960165059,9,14,25,9,14,25,23,31,0,2,1,2,0,1,0,2,2018,False
292582047,10,17,22,10,17,22,14,33,1,2,0,2,1,2,0,0,2018,False
564795428,6,11,19,6,11,19,38,31,3,4,1,2,2,2,2,2,2017,False
947039931,11,11,21,11,11,21,36,34,3,5,2,2,2,5,2,3,2018,False
688437157,0,14,16,0,14,16,5,25,2,3,1,1,1,2,1,2,2017,True
749863128,6,10,19,6,10,19,13,29,3,3,1,2,1,3,1,2,2018,False
932511417,13,14,18,13,14,18,21,41,2,3,1,2,1,2,2,2,2018,True
334857960,3,13,20,3,13,20,12,23,2,4,1,2,1,4,1,2,2020,False
783815242,8,12,19,8,12,19,2,25,2,2,1,2,0,1,0,2,2021,True
952391754,9,13,22,9,13,22,12,34,2,2,1,1,0,0,0,0,2017,False
289361088,13,14,24,13,14,24,24,30,3,4,1,2,1,2,2,2,2017,False
872697393,8,15,19,8,15,19,14,34,2,3,1,2,1,2,1,2,2017,False
237510818,10,13,16,10,13,16,22,28,1,4,1,2,2,4,1,2,2018,False
803662006,3,16,17,3,16,17,6,33,0,2,0,1,1,2,1,2,2020,False
689205897,8,10,18,8,10,18,13,31,2,1,1,2,1,2,2,2,2018,False
925303261,9,14,24,9,14,24,23,29,2,3,1,2,1,1,1,2,2016,True
197331036,17,17,19,17,17,19,24,33,1,3,1,2,0,2,0,2,2020,False
977943892,14,19,22,14,19,22,28,35,2,1,1,2,2,2,1,2,2018,False
738814896,10,15,21,10,15,21,22,32,1,2,1,1,1,2,2,1,2021,False
627510815,7,13,21,7,13,21,24,26,0,3,0,2,1,2,1,3,2020,False
541034564,15,20,23,15,20,23,20,49,2,3,1,2,2,3,1,2,2020,False
111961298,10,14,21,10,14,21,19,32,2,2,1,2,1,2,2,2,2018,False
729409291,20,31,30,20,31,30,54,37,1,4,1,1,1,2,0,2,2017,False
865973205,0,7,12,0,7,12,4,16,1,1,1,0,0,0,0,0,2020,True
149841196,6,13,19,6,13,19,16,36,2,2,1,1,1,2,1,2,2020,False
653479316,5,11,20,5,11,20,37,35,3,3,1,1,2,0,1,2,2018,True
570589041,3,9,16,3,9,16,10,12,0,1,0,2,0,2,0,0,2020,True
111803805,28,30,31,28,30,31,49,49,3,4,1,2,1,4,2,2,2020,False
