StudentID,TextLevel-01-SOY,TextLevel-01-MOY,TextLevel-01-EOY,TextLevel-02-SOY,TextLevel-02-MOY,TextLevel-02-EOY,WritingVocab-01-SOY,HRSIW-01-SOY,Counting-01,Counting-02,Place Value-01,Place Value-02,Addition and Subtraction-01,Addition and Subtraction-02,Multiplication and Division-01,Multiplication and Division-02,Kinder_Age,Gender,Disability_Non-disable,Disability_Cognitive,Disability_Physical,Disability_Sensory,Disability_SocialEmotional,NCCD-Funded,NumSibling,SiblingOrder,01.SES,02.SES,NumAbvYear9,NumAbvDiploma,NumProf,Year_02,At_Risk_Numeracy
717467838,19,24,31,28,30,30,31,38,2,3,1,2,1,4,2,3,5.526027397,0,1,0,0,0,0,0,1,1,95,93,0,0,0,2021,False
899910895,3,11,13,13,19,20,7,6,1,2,1,1,1,2,1,2,6.2,1,1,0,0,0,0,0,1,1,94,91,1,1,0,2021,True
518046350,12,18,26,30,28,33,34,34,1,4,1,1,2,2,2,2,5.304109589,0,1,0,0,0,0,0,3,2,114,114,2,1,1,2016,False
306423305,11,17,20,19,25,27,24,28,2,2,1,1,2,2,0,2,5.616438356,0,1,0,0,0,0,0,3,1,112,112,1,1,2,2018,False
253511413,4,8,17,16,24,26,11,27,3,2,2,2,3,4,2,2,5.304109589,1,0,1,0,0,0,0,1,1,102,97,2,1,0,2021,False
830668910,13,16,20,22,25,24,17,26,2,3,1,2,2,3,0,2,5.282191781,0,1,0,0,0,0,0,1,1,97,97,0,0,0,2017,False
121816878,11,8,21,24,25,27,15,26,1,2,1,2,0,2,1,2,5.463013699,0,1,0,0,0,0,0,2,1,95,93,0,0,0,2021,False
170274510,4,4,14,16,14,21,7,20,0,1,0,1,0,2,1,0,5.082191781,1,0,1,0,0,0,0,2,2,116,104,2,2,2,2021,True
886853137,7,13,19,23,26,30,11,14,1,2,1,1,1,1,1,2,5.534246575,0,0,1,0,0,0,1,3,1,99,94,2,1,1,2021,False
903416158,13,15,20,19,23,26,14,35,2,3,1,1,0,1,1,2,4.887671233,0,1,0,0,0,0,0,2,1,112,112,2,2,2,2020,False
995366189,15,17,20,22,24,27,25,30,1,3,1,4,1,4,1,2,5.523287671,1,1,0,0,0,0,0,3,1,115,115,1,1,0,2017,False
501193222,31,31,28,28,30,29,52,51,3,4,0,3,2,5,2,3,4.819178082,0,1,0,0,0,0,0,2,2,105,105,2,1,1,2020,False
958839080,7,12,17,19,19,24,17,30,1,2,1,1,1,0,1,1,5.339726027,1,1,0,0,0,0,0,6,3,95,95,0,0,0,2017,True
816857237,7,10,25,25,27,28,14,24,2,2,1,1,1,0,2,2,5.449315068,1,0,1,0,0,0,0,3,1,120,120,2,2,2,2018,False
322525853,5,18,20,25,29,30,15,30,2,2,1,1,1,2,2,0,5.249315068,1,1,0,0,0,0,0,2,2,103,103,2,0,1,2020,False
602364329,17,20,32,29,27,29,50,37,4,5,2,2,2,3,2,2,5.775342466,1,1,0,0,0,0,0,1,1,95,95,2,2,1,2018,False
486996979,11,15,16,23,28,30,20,35,3,4,1,2,2,2,2,2,5.610958904,1,1,0,0,0,0,0,4,4,102,102,2,2,2,2020,False
199615812,1,9,19,19,19,28,9,16,2,3,1,1,1,3,1,2,4.898630137,0,1,0,0,0,0,0,4,3,89,89,0,0,1,2018,False
792728536,13,14,22,22,26,24,23,36,3,4,1,2,2,3,2,2,5.517808219,1,1,0,0,0,0,0,4,4,94,94,2,0,0,2020,False
479913541,11,17,25,25,24,25,29,29,2,3,2,2,2,4,2,2,5.482191781,1,0,1,0,0,0,0,2,1,95,95,2,1,1,2017,False
787002264,7,11,16,18,17,22,11,10,2,3,1,1,1,2,2,2,4.849315068,1,1,0,0,0,0,0,5,5,95,95,2,0,0,2018,False
934733326,3,15,17,23,24,31,27,27,4,4,1,2,2,3,2,1,5.098630137,0,0,1,0,0,0,1,4,4,102,102,2,2,1,2017,False
738413141,7,8,15,15,18,21,12,24,0,2,1,1,0,2,0,2,4.504109589,0,1,0,0,0,0,0,1,1,101,96,0,0,0,2021,False
153020336,5,8,19,19,20,26,20,35,2,3,1,1,1,1,0,1,4.561643836,1,1,0,0,0,0,0,4,3,95,95,1,0,0,2018,True
742363182,3,4,6,6,8,6,4,7,2,0,1,1,0,1,0,0,5.917808219,1,0,1,0,0,0,1,2,2,88,88,2,0,0,2018,True
715390493,15,15,20,23,24,27,25,39,3,3,1,2,1,1,2,2,5.079452055,1,0,1,0,0,0,0,3,3,97,97,2,1,0,2017,False
623810043,6,8,18,24,26,23,14,30,2,1,0,1,1,3,0,1,4.783561644,0,0,1,0,0,0,0,2,2,97,97,0,0,0,2016,False
603575756,12,24,25,24,28,31,28,26,2,5,2,3,2,5,2,2,5.55890411,1,1,0,0,0,0,0,2,1,105,105,2,2,2,2020,False
569997057,22,23,30,32,30,31,47,48,3,2,1,2,1,2,2,1,5.564383562,0,1,0,0,0,0,0,3,3,109,109,2,0,0,2020,False
433379962,12,13,21,19,23,30,27,32,1,5,1,2,2,2,2,1,5.6,0,1,0,0,0,0,0,4,3,102,102,1,0,0,2017,False
759864818,14,18,23,30,30,29,15,34,3,2,2,2,1,4,2,2,5.564383562,0,1,0,0,0,0,0,2,2,101,101,2,1,1,2016,False
740936134,6,5,17,13,15,16,11,28,1,1,1,1,1,2,1,0,5.024657534,1,1,0,0,0,0,0,3,1,97,97,1,0,0,2017,True
826988017,5,7,21,23,23,25,19,19,1,3,1,2,0,2,1,2,5.326027397,0,0,1,0,0,0,0,3,2,107,107,2,0,0,2020,True
556031290,11,20,20,26,30,30,23,34,1,2,1,1,1,1,2,1,5.167123288,0,1,0,0,0,0,0,3,3,92,87,2,0,0,2021,False
152261474,9,11,20,19,24,27,32,20,2,3,1,2,1,2,1,1,5.37260274,0,1,0,0,0,0,0,3,2,88,88,2,2,0,2017,False
595489519,8,13,15,23,17,23,14,21,1,2,0,1,0,2,1,0,5.452054795,0,0,1,0,0,0,0,4,2,95,95,1,0,0,2018,True
308539775,15,20,30,29,30,32,20,31,2,2,1,2,2,3,1,2,4.931506849,0,1,0,0,0,0,0,2,1,104,98,2,2,2,2021,False
841936685,16,20,24,26,28,29,34,31,2,3,0,1,2,2,2,1,4.838356164,0,1,0,0,0,0,0,2,2,101,101,2,1,1,2016,False
573624858,9,19,23,23,24,27,9,37,3,3,1,2,1,1,1,2,4.583561644,1,1,0,0,0,0,0,2,2,90,90,0,0,0,2017,False
979308887,25,23,30,31,30,31,52,51,2,1,1,1,2,2,0,2,5.306849315,0,1,0,0,0,0,0,2,2,95,93,0,0,0,2021,False
748871993,11,14,16,20,25,25,8,26,1,2,1,1,2,2,0,2,5.210958904,0,1,0,0,0,0,0,3,1,114,114,2,1,1,2020,False
781859129,8,11,22,16,20,26,15,27,1,2,1,1,1,2,1,2,4.638356164,0,1,0,0,0,0,0,2,2,95,95,2,1,0,2017,True
896841000,8,14,23,23,31,29,4,9,0,2,0,1,1,0,1,0,5.578082192,1,1,0,0,0,0,0,1,1,114,114,0,0,0,2016,True
361028516,21,22,24,28,31,30,38,37,3,4,1,2,1,3,2,1,5.62739726,0,1,0,0,0,0,0,4,2,92,92,2,0,0,2018,False
533422926,31,30,31,27,27,29,33,37,2,5,1,2,1,4,1,2,5.331506849,0,1,0,0,0,0,0,2,1,95,95,0,0,0,2018,False
333156861,12,19,22,30,29,30,15,12,1,3,1,2,0,1,0,2,4.706849315,1,1,0,0,0,0,0,2,2,114,114,2,2,1,2018,False
613352039,10,14,21,20,21,26,11,27,2,2,1,2,2,3,1,2,4.852054795,0,1,0,0,0,0,0,1,1,102,102,1,0,0,2016,False
250638291,12,14,21,25,25,26,33,36,2,3,1,2,1,2,2,2,4.931506849,0,1,0,0,0,0,0,2,2,113,105,2,2,2,2021,False
135730534,10,15,20,21,25,26,45,42,3,3,1,2,1,4,2,2,5.123287671,1,1,0,0,0,0,0,2,1,104,104,2,2,2,2020,False
527639256,2,8,15,11,13,17,6,23,1,0,1,1,0,2,1,0,4.852054795,1,1,0,0,0,0,0,3,3,98,98,0,0,0,2018,True
563187674,13,17,19,20,30,29,18,26,2,3,1,2,0,3,0,1,5.583561644,1,0,0,1,0,0,0,3,3,101,101,2,0,0,2016,False
677389736,26,27,29,26,30,30,63,47,2,4,1,2,2,4,1,2,5.410958904,0,1,0,0,0,0,0,6,5,95,95,2,2,1,2020,False
615955121,10,16,26,27,30,30,16,44,3,2,1,2,2,1,0,2,5.750684932,1,1,0,0,0,0,0,2,2,103,103,2,0,0,2020,False
317231745,8,17,21,22,24,23,12,26,3,4,1,2,2,2,1,2,5.369863014,1,0,1,0,0,0,0,3,1,102,102,2,1,0,2020,False
503723867,0,11,14,13,15,18,6,5,0,1,0,1,0,1,0,2,5.02739726,0,0,1,0,0,0,0,3,2,93,93,2,1,1,2017,True
235444956,12,12,17,19,20,26,9,18,1,1,1,1,1,1,1,1,4.983561644,0,0,0,0,0,1,1,1,1,94,94,2,0,0,2018,False
555859799,7,14,21,26,26,29,32,29,2,3,1,2,2,1,2,2,4.75890411,0,1,0,0,0,0,0,3,2,117,108,2,2,1,2021,False
365763381,0,13,15,14,17,24,16,25,1,2,1,1,0,1,0,2,5.873972603,0,0,1,0,0,0,0,1,1,116,116,2,2,2,2016,False
447609544,11,10,17,18,22,26,14,27,1,2,1,2,1,2,1,2,4.676712329,1,0,1,0,0,0,0,2,1,95,95,2,2,2,2018,False
534558116,11,15,26,26,25,29,30,37,4,4,2,2,3,2,2,2,5.419178082,0,1,0,0,0,0,0,2,2,113,113,2,1,1,2016,False
441721499,7,14,20,15,23,22,5,9,2,2,1,1,1,3,1,2,5.473972603,1,0,0,0,0,1,0,3,3,92,87,2,2,1,2021,True
630462116,12,15,26,25,30,31,17,37,3,4,2,1,3,3,1,2,5.638356164,1,0,1,0,0,0,1,2,1,94,94,2,2,0,2017,False
789531138,15,14,18,24,27,30,22,30,3,5,2,2,1,4,2,2,4.928767123,1,1,0,0,0,0,0,1,1,120,120,0,0,0,2016,False
911348535,9,10,18,17,25,28,15,34,2,3,1,2,0,0,0,0,5.216438356,1,1,0,0,0,0,0,2,2,92,87,2,1,1,2021,True
478986506,8,12,21,25,22,29,15,27,1,2,1,1,1,1,1,0,5.460273973,0,0,1,0,0,0,0,1,1,102,97,1,1,1,2021,True
459598538,3,5,16,16,17,19,5,10,1,4,0,1,0,1,0,2,4.753424658,1,1,0,0,0,0,0,2,1,97,97,2,1,1,2018,True
749233469,12,12,19,22,22,23,28,24,1,2,1,2,1,1,1,2,4.745205479,0,1,0,0,0,0,0,2,1,104,104,2,1,1,2020,False
300957902,22,19,22,27,27,31,38,39,1,4,1,2,2,3,2,2,4.643835616,0,1,0,0,0,0,0,1,1,95,95,0,0,0,2018,False
429604681,16,16,21,21,25,31,14,29,2,2,1,1,0,2,1,2,5.536986301,0,1,0,0,0,0,0,2,2,110,110,2,0,0,2018,False
154205592,10,13,18,22,23,26,16,19,2,4,2,2,1,2,1,2,5.545205479,1,1,0,0,0,0,0,3,3,107,107,1,1,1,2020,False
505117099,8,10,21,19,17,26,28,33,2,3,1,1,1,2,0,2,5.504109589,0,1,0,0,0,0,0,2,2,105,105,0,0,0,2020,False
731889848,2,9,9,15,17,24,7,26,1,4,1,4,2,3,2,2,5.446575342,1,0,1,0,0,0,0,1,1,116,116,1,1,1,2016,False
685417439,13,19,20,24,31,30,24,38,2,4,2,3,3,5,2,2,5.887671233,0,1,0,0,0,0,0,1,1,104,104,2,0,1,2020,False
495421459,13,15,18,20,23,25,43,32,3,3,2,2,1,2,0,2,4.884931507,1,1,0,0,0,0,0,2,2,102,102,1,0,0,2017,False
974739088,16,21,23,21,28,29,19,32,2,3,1,1,2,2,1,3,5.087671233,0,0,1,0,0,0,0,1,1,120,120,2,0,1,2016,False
222821981,26,23,32,28,29,29,17,38,1,3,1,2,1,2,1,2,4.55890411,0,1,0,0,0,0,0,2,1,109,109,2,1,1,2020,False
817222968,7,12,18,18,24,23,22,29,2,3,1,2,1,2,1,2,5.794520548,0,1,0,0,0,0,0,2,2,116,116,2,1,2,2020,True
416844902,19,24,24,25,29,31,50,34,3,3,2,2,1,2,1,2,5.523287671,0,1,0,0,0,0,0,2,1,90,90,2,2,2,2018,False
726949055,15,21,26,30,31,31,21,24,1,4,1,2,1,2,2,2,5.671232877,1,1,0,0,0,0,0,1,1,114,114,2,0,0,2020,False
852002491,7,10,15,17,18,22,19,33,1,4,1,2,1,0,1,2,5.153424658,0,1,0,0,0,0,0,3,2,120,120,2,2,2,2017,False
325744470,23,24,25,26,31,30,26,51,2,5,1,2,1,2,0,2,4.991780822,1,1,0,0,0,0,0,2,1,91,91,2,1,1,2020,False
264344887,14,17,25,26,28,29,27,33,1,3,0,2,1,1,1,1,5.657534247,0,1,0,0,0,0,0,2,1,114,102,2,2,2,2021,False
765420013,8,14,15,16,17,21,9,33,1,1,1,1,0,2,0,0,4.934246575,0,1,0,0,0,0,0,2,2,112,112,2,0,0,2020,True
252322686,6,10,21,20,22,26,20,31,2,2,1,1,1,1,0,1,5.723287671,1,1,0,0,0,0,0,3,1,120,120,2,1,1,2017,False
397360881,5,12,21,22,20,25,26,33,2,4,1,2,2,2,2,2,5.591780822,1,1,0,0,0,0,0,4,3,103,103,1,0,0,2020,False
139565326,17,19,27,28,31,27,36,48,3,5,1,3,2,4,1,3,5.391780822,1,1,0,0,0,0,0,1,1,104,104,0,0,0,2020,False
389534411,21,23,26,28,30,29,43,35,3,4,2,3,2,4,0,2,5.767123288,1,1,0,0,0,0,0,2,1,101,101,2,2,2,2016,False
167062337,8,11,20,22,24,28,6,13,2,2,1,1,1,2,1,2,5.019178082,0,1,0,0,0,0,0,2,2,102,102,2,1,0,2020,False
890522991,11,12,18,20,20,26,21,19,2,4,2,1,2,2,2,2,5.326027397,0,1,0,0,0,0,0,1,1,95,95,2,0,0,2017,False
665033799,1,0,14,13,32,15,8,18,1,2,0,1,0,1,0,2,5.6,1,0,1,0,0,0,0,2,2,94,91,2,1,0,2021,True
717524742,5,7,10,13,12,13,11,17,1,1,1,0,1,2,0,2,5.580821918,1,0,1,0,0,0,0,2,1,113,113,2,2,2,2016,True
462071857,4,10,19,23,23,28,7,11,2,2,1,1,1,2,1,2,5.175342466,0,0,1,0,0,0,0,2,2,102,102,1,1,0,2020,True
805549482,5,7,18,13,18,25,15,22,2,3,1,1,2,1,0,1,5.61369863,0,1,0,0,0,0,0,2,1,103,103,2,2,2,2018,False
661815435,10,13,25,22,21,26,30,35,2,2,1,2,1,1,0,0,4.742465753,0,1,0,0,0,0,0,4,3,95,95,2,0,0,2018,True
671200240,8,12,18,19,28,29,11,34,2,5,1,2,2,4,1,4,5.263013699,0,1,0,0,0,0,0,3,3,95,95,2,2,1,2018,False
576324917,10,18,24,29,28,27,14,30,2,3,1,2,1,2,2,2,4.539726027,0,1,0,0,0,0,0,2,1,114,114,2,2,1,2016,False
800871015,12,21,21,23,23,31,37,39,3,4,1,2,2,2,2,3,5.44109589,0,0,0,1,0,0,0,2,1,113,102,2,0,0,2021,False
445232420,11,12,17,14,17,30,45,34,1,2,1,1,1,3,0,0,5.216438356,0,1,0,0,0,0,0,2,2,97,97,0,0,0,2018,True
793989779,16,20,21,25,27,29,14,37,2,3,1,2,3,2,2,2,5.293150685,1,0,0,0,1,0,0,3,2,101,101,2,1,0,2016,False
735829472,7,9,19,16,17,25,18,42,1,2,1,1,1,1,1,1,4.715068493,0,1,0,0,0,0,0,3,2,104,104,2,2,2,2020,True
714860371,6,11,18,24,24,27,7,9,0,2,0,1,0,2,0,2,4.690410959,0,1,0,0,0,0,0,4,3,94,94,2,2,2,2020,True
540286381,12,11,23,26,30,30,12,28,2,2,1,1,0,2,0,2,4.824657534,0,1,0,0,0,0,0,2,1,110,110,2,2,2,2018,False
545772168,6,14,16,15,19,17,6,18,1,2,0,1,1,3,0,2,5.605479452,1,0,1,0,0,0,0,3,3,108,108,2,1,2,2018,True
136257187,9,18,24,25,30,32,7,33,3,4,1,2,1,2,0,0,4.98630137,1,1,0,0,0,0,0,2,1,116,116,2,0,0,2018,False
889358618,10,13,26,20,25,30,11,26,1,3,0,2,2,2,1,0,5.320547945,1,0,1,0,0,0,0,2,1,97,97,2,0,0,2017,False
645808764,16,17,21,22,26,27,12,36,3,3,2,2,1,1,1,0,5.597260274,0,1,0,0,0,0,0,2,2,101,101,2,1,1,2016,False
346346373,8,15,20,26,26,30,11,18,1,3,1,2,1,3,0,2,5.663013699,1,0,1,0,0,0,0,3,1,99,99,2,2,2,2017,True
644614085,10,12,17,14,18,24,11,14,1,3,1,2,0,4,2,1,5.389041096,1,1,0,0,0,0,0,5,4,104,98,2,2,2,2021,False
473243658,14,17,25,25,25,28,16,31,2,2,1,2,1,2,0,2,5.120547945,0,1,0,0,0,0,0,2,2,103,103,2,0,0,2020,False
798084756,8,12,18,22,26,31,23,22,1,2,1,1,1,2,2,2,5.452054795,0,1,0,0,0,0,0,1,1,107,96,2,1,0,2021,False
365136149,1,5,15,12,9,16,4,29,1,2,1,1,1,1,1,2,5.18630137,1,0,1,0,0,0,0,3,2,95,95,2,0,0,2020,True
359833382,12,13,21,27,30,28,34,27,2,3,1,2,3,4,2,2,5.665753425,1,1,0,0,0,0,0,2,2,91,89,2,1,0,2021,False
713478130,8,13,18,25,23,30,18,12,1,2,1,1,1,2,0,2,5.249315068,0,1,0,0,0,0,0,2,1,107,96,2,1,1,2021,True
197474472,5,10,15,18,20,24,27,35,4,5,3,2,2,4,2,2,5.589041096,1,1,0,0,0,0,0,4,2,120,120,2,2,1,2017,False
440255688,15,14,19,21,23,28,9,25,1,1,1,1,0,2,1,2,5.282191781,0,1,0,0,0,0,0,2,1,95,95,2,0,0,2018,True
229104739,18,23,27,29,28,31,10,20,2,3,1,2,1,2,1,1,5.279452055,1,0,1,0,0,0,0,2,2,95,95,0,0,0,2020,True
376487708,10,14,19,21,26,31,6,24,1,2,0,1,0,1,0,2,5.265753425,0,0,0,0,1,0,0,2,1,88,88,0,0,0,2017,True
387393791,7,14,16,17,23,25,15,20,1,2,1,1,1,2,2,2,4.969863014,0,1,0,0,0,0,0,3,3,92,87,1,0,0,2021,False
942231892,15,17,20,20,24,28,52,37,3,5,1,2,2,5,1,3,4.865753425,1,1,0,0,0,0,0,4,4,120,120,2,1,2,2017,False
907890043,13,16,22,20,24,23,23,39,2,3,1,2,2,2,0,2,5.02739726,1,0,1,0,0,0,0,2,1,113,113,2,2,2,2020,False
642535959,3,7,16,16,19,26,8,24,1,2,0,1,1,1,1,2,5.917808219,0,0,1,0,0,0,1,3,2,108,108,1,1,1,2018,True
811033838,6,10,17,16,24,27,15,36,1,3,0,1,1,0,0,0,5.876712329,0,0,1,0,0,0,0,2,1,97,97,0,0,0,2017,True
786989527,3,0,5,2,7,9,3,7,1,1,0,1,0,1,1,1,4.517808219,0,1,0,0,0,0,0,2,2,89,89,0,0,0,2017,True
604969942,12,16,17,20,23,23,15,26,1,2,0,2,1,1,0,2,5.394520548,1,0,0,0,0,1,0,1,1,103,103,0,0,0,2017,True
678081209,7,11,16,17,18,24,22,29,2,2,0,1,0,1,0,1,5.293150685,1,0,1,0,0,0,1,3,1,95,95,2,0,0,2018,True
490581685,2,11,15,8,12,16,4,12,0,2,0,1,0,1,0,2,5.789041096,1,0,1,0,0,0,0,2,1,99,99,2,2,2,2017,True
699298005,1,11,19,13,24,26,12,13,1,2,1,2,1,2,1,2,4.791780822,1,1,0,0,0,0,0,2,2,98,98,1,0,0,2021,False
418666948,10,11,19,21,27,32,10,40,1,2,0,2,0,2,0,1,4.77260274,0,1,0,0,0,0,0,2,1,105,105,2,2,2,2020,False
336174500,13,17,20,22,26,28,18,40,3,4,1,1,0,4,2,2,5.093150685,0,1,0,0,0,0,0,1,1,120,120,2,1,2,2016,False
919122545,16,24,20,24,28,28,22,34,1,4,1,2,1,2,0,1,5.268493151,1,1,0,0,0,0,0,2,2,120,120,0,0,0,2017,False
384557690,9,12,22,22,32,31,16,28,2,3,1,1,1,2,2,2,5.136986301,1,1,0,0,0,0,0,6,6,95,95,1,0,0,2020,False
870523154,23,25,28,33,32,30,41,46,1,3,1,1,1,1,2,2,5.331506849,0,1,0,0,0,0,0,2,2,109,109,2,0,0,2020,False
460484894,6,23,18,22,27,28,21,38,0,4,1,2,2,4,2,3,5.863013699,0,0,0,1,0,0,1,2,2,95,95,2,0,0,2017,False
846274521,20,20,26,32,30,33,35,32,1,2,1,2,1,4,0,2,5.167123288,0,1,0,0,0,0,0,2,2,102,102,2,1,0,2018,True
365572539,1,10,16,18,22,24,11,15,2,2,0,1,0,0,1,2,5.0,1,0,1,0,0,0,0,3,1,102,102,2,2,1,2016,True
239259379,12,15,26,25,31,29,24,37,2,2,1,1,1,2,1,2,5.090410959,0,1,0,0,0,0,0,2,1,109,109,1,1,0,2020,False
690139144,5,11,22,21,22,23,20,36,2,2,1,1,2,2,2,0,5.698630137,0,1,0,0,0,0,0,3,2,92,92,2,0,0,2020,False
402752666,24,25,27,30,31,30,48,47,4,5,3,3,4,5,2,2,5.18630137,1,1,0,0,0,0,0,2,1,113,105,2,2,2,2021,False
366286576,6,11,21,16,18,28,18,30,1,2,1,1,0,1,2,2,5.008219178,0,1,0,0,0,0,0,2,2,108,108,2,0,0,2018,True
419283396,15,23,28,25,30,30,16,45,2,4,1,1,0,3,2,2,4.591780822,0,1,0,0,0,0,0,1,1,105,105,2,2,2,2020,False
700866608,5,15,19,24,26,29,20,20,2,2,1,2,1,2,0,2,5.304109589,0,1,0,0,0,0,0,3,3,108,108,2,1,1,2018,False
595947210,14,15,21,23,26,27,13,32,1,3,1,2,0,2,0,2,5.517808219,0,1,0,0,0,0,0,2,2,110,110,2,0,1,2018,True
847032076,5,14,24,26,31,29,11,18,2,3,1,2,1,2,2,2,5.42739726,0,1,0,0,0,0,0,2,2,112,112,2,2,2,2018,False
139271530,10,15,22,17,19,24,12,33,1,2,1,2,1,2,1,2,5.043835616,0,0,1,0,0,0,0,2,2,90,90,1,0,0,2017,True
125616022,13,15,19,17,26,28,22,27,2,3,1,2,2,1,2,2,5.438356164,1,1,0,0,0,0,0,1,1,97,97,2,0,1,2018,False
900969542,28,24,24,27,29,30,12,48,4,5,3,4,4,4,2,3,5.621917808,1,0,1,0,0,0,0,1,1,91,91,2,0,0,2020,False
220910495,14,20,23,30,29,30,18,31,3,4,2,2,1,2,2,2,5.709589041,0,1,0,0,0,0,0,2,2,101,101,1,2,2,2016,False
205582188,11,17,19,18,20,23,17,35,2,3,1,2,0,1,2,2,4.745205479,0,1,0,0,0,0,0,4,2,90,90,2,0,0,2017,False
796659751,11,16,23,27,30,28,21,41,2,2,1,1,0,2,0,0,5.547945205,1,0,1,0,0,0,1,2,1,114,104,2,1,0,2021,True
355369245,11,10,19,19,26,28,18,24,1,3,1,2,1,3,0,2,5.668493151,1,0,1,0,0,0,1,2,1,110,110,2,1,2,2018,False
897621402,16,17,23,25,31,31,47,31,4,4,1,2,4,4,0,0,5.191780822,1,1,0,0,0,0,0,3,3,114,114,1,1,1,2017,False
111069682,12,17,19,28,29,30,8,29,1,2,1,1,1,2,2,2,4.901369863,0,1,0,0,0,0,0,1,1,114,114,1,0,0,2016,False
232783413,17,21,25,29,30,31,45,48,2,3,1,2,0,2,0,2,5.254794521,0,1,0,0,0,0,0,2,1,91,91,1,1,1,2020,False
215583659,9,17,24,23,23,29,23,36,2,3,1,1,1,4,1,2,5.397260274,1,0,1,0,0,0,0,2,2,113,113,2,0,0,2018,False
312888393,15,14,23,24,30,28,24,44,2,3,1,2,1,2,2,2,5.328767123,1,0,1,0,0,0,0,2,1,104,104,2,2,2,2020,False
175830650,11,10,18,19,19,20,23,31,1,2,1,1,1,2,0,2,5.153424658,0,1,0,0,0,0,0,3,2,95,95,0,0,0,2017,True
559365045,24,26,30,29,28,28,50,30,3,3,1,2,3,2,0,0,5.150684932,0,1,0,0,0,0,0,2,1,101,101,0,0,0,2016,False
301315768,9,19,21,20,21,28,18,36,2,3,1,2,1,2,2,2,5.18630137,0,0,0,0,1,0,1,2,2,99,94,2,1,1,2021,False
928863821,6,8,19,19,19,30,16,32,2,2,0,1,1,0,0,0,5.169863014,1,0,1,0,0,0,0,2,1,93,93,2,0,0,2020,True
440970445,5,17,19,19,19,23,18,37,1,4,1,2,0,2,1,2,5.235616438,0,1,0,0,0,0,0,3,1,78,78,2,0,0,2020,True
353014674,9,15,24,26,26,30,27,26,2,2,1,2,1,2,2,2,5.276712329,0,1,0,0,0,0,0,2,1,117,108,2,2,2,2021,False
671993281,19,28,30,29,30,33,30,31,1,4,2,2,2,2,1,3,5.032876712,1,1,0,0,0,0,0,3,1,114,114,2,2,1,2018,False
208902365,7,15,17,23,26,26,13,20,2,2,1,1,0,2,1,2,5.035616438,1,0,1,0,0,0,0,3,3,95,93,2,1,1,2021,False
527347379,7,12,18,14,20,22,32,30,1,1,1,1,1,0,1,1,4.895890411,0,1,0,0,0,0,0,2,1,94,94,2,2,2,2018,False
940710083,6,14,30,29,30,30,13,27,0,2,1,2,1,4,1,2,5.690410959,1,1,0,0,0,0,0,3,1,114,114,2,2,1,2016,False
197044548,14,9,29,23,22,29,27,32,2,2,1,2,2,2,2,3,5.608219178,0,1,0,0,0,0,0,1,1,99,99,2,1,2,2020,False
724072967,4,12,18,15,19,23,12,21,2,3,0,2,1,3,2,2,4.871232877,0,1,0,0,0,0,0,3,2,95,95,2,1,2,2017,True
826784703,17,20,22,22,24,30,9,38,3,4,1,1,1,3,2,2,5.838356164,0,1,0,0,0,0,0,1,1,97,97,1,0,0,2017,False
577813356,16,18,21,20,20,26,32,36,2,2,1,1,2,1,2,2,5.77260274,0,1,0,0,0,0,0,2,1,116,116,2,0,2,2020,False
966329529,8,14,19,19,25,28,25,33,2,3,1,1,1,1,0,2,5.761643836,1,1,0,0,0,0,0,2,1,112,112,2,2,2,2018,False
710106132,5,12,18,18,17,23,9,34,1,3,0,1,1,1,2,2,5.476712329,0,1,0,0,0,0,0,3,2,98,98,2,1,0,2017,False
331079514,14,11,22,22,30,32,17,29,2,6,1,4,1,5,2,4,5.936986301,1,1,0,0,0,0,0,2,2,78,78,2,0,2,2021,False
807744479,9,14,23,23,27,29,15,28,1,3,1,1,1,3,1,2,5.391780822,0,0,1,0,0,0,1,3,2,114,114,2,1,1,2020,False
565589149,7,13,18,16,22,25,22,18,2,2,1,1,1,2,1,2,5.547945205,1,0,1,0,0,0,1,1,1,99,94,2,1,0,2021,True
816528292,4,18,20,22,22,25,27,32,2,2,2,1,2,2,1,2,5.726027397,0,1,0,0,0,0,0,2,2,120,120,2,1,0,2016,True
174627707,14,19,22,21,25,26,16,37,4,5,2,2,3,6,2,4,5.142465753,1,0,0,0,0,1,0,3,1,95,95,2,2,2,2020,False
476959835,13,10,17,18,21,23,12,31,2,5,1,2,3,5,2,2,5.8,1,1,0,0,0,0,0,2,1,95,95,2,0,1,2021,True
240866657,13,14,19,18,17,27,8,33,2,2,1,1,1,2,2,2,4.8,0,0,0,1,0,0,0,2,1,97,97,0,0,0,2017,False
463685455,2,10,15,13,13,20,7,23,0,3,0,4,0,4,1,2,5.789041096,1,0,1,0,0,0,0,2,1,104,98,2,2,2,2021,False
682876496,6,10,22,20,19,28,27,26,1,3,0,1,1,1,0,2,5.328767123,0,0,0,0,0,1,0,4,2,92,92,2,2,0,2020,False
841800008,34,32,28,31,27,26,40,35,2,2,1,2,1,0,2,2,4.95890411,1,1,0,0,0,0,0,2,2,95,95,2,2,1,2017,False
495125799,24,29,29,30,32,31,49,40,3,5,1,3,2,4,2,3,5.635616438,0,1,0,0,0,0,0,2,2,101,101,2,1,1,2016,False
